2007 - Total de Pessoas do Norte: 12726
2007 - Total de Pessoas do Nordeste: 32371
2007 - Total de Pessoas do Sudeste: 110319
2007 - Total de Pessoas do Sul: 40639
2007 - Total de Pessoas do Centro-Oeste: 19364
