2004 - Total de Pessoas do Norte: 6630
2004 - Total de Pessoas do Nordeste: 20389
2004 - Total de Pessoas do Sudeste: 83930
2004 - Total de Pessoas do Sul: 31640
2004 - Total de Pessoas do Centro-Oeste: 13064
