2008 - Total de Pessoas do Norte: 27002
2008 - Total de Pessoas do Nordeste: 88023
2008 - Total de Pessoas do Sudeste: 220182
2008 - Total de Pessoas do Sul: 83540
2008 - Total de Pessoas do Centro-Oeste: 43029
