2006 - Total de Pessoas do Norte: 25025
2006 - Total de Pessoas do Nordeste: 73193
2006 - Total de Pessoas do Sudeste: 229421
2006 - Total de Pessoas do Sul: 91395
2006 - Total de Pessoas do Centro-Oeste: 44108
